iter	Passed	Remaining
4768	299616	14512
4769	299693	14450
4770	299765	14388
4771	299841	14326
4772	299899	14262
4773	299963	14200
4774	300026	14137
4775	300102	14075
4776	300179	14012
4777	300253	13950
4778	300330	13888
4779	300401	13826
4780	300415	13760
4781	300484	13698
4782	300553	13635
4783	300618	13573
4784	300695	13510
4785	300772	13448
4786	300841	13386
4787	300911	13323
4788	300981	13261
4789	301054	13198
4790	301126	13136
4791	301194	13073
4792	301252	13010
4793	301323	12947
4794	301392	12885
4795	301464	12822
4796	301535	12760
4797	301598	12697
4798	301673	12635
4799	301745	12572
4800	301811	12509
4801	301884	12447
4802	301953	12384
4803	302022	12322
4804	302099	12260
4805	302176	12197
4806	302238	12134
4807	302297	12071
4808	302305	12006
4809	302370	11943
4810	302388	11879
4811	302452	11816
4812	302517	11753
4813	302583	11691
4814	302652	11628
4815	302722	11565
4816	302744	11501
4817	302812	11438
4818	302878	11376
4819	302883	11311
4820	302912	11246
4821	302977	11184
4822	303048	11121
4823	303115	11058
4824	303185	10996
4825	303260	10933
4826	303330	10871
4827	303405	10808
4828	303484	10746
4829	303506	10682
4830	303569	10619
4831	303630	10556
4832	303696	10493
4833	303764	10431
4834	303823	10368
4835	303882	10305
4836	303952	10242
4837	304010	10179
4838	304079	10117
4839	304151	10054
4840	304214	9991
4841	304275	9928
4842	304343	9866
4843	304403	9803
4844	304464	9740
4845	304536	9677
4846	304593	9614
4847	304658	9551
4848	304727	9489
4849	304795	9426
4850	304860	9363
4851	304921	9300
4852	304983	9238
4853	305010	9174
4854	305076	9111
4855	305096	9047
4856	305161	8984
4857	305233	8922
4858	305302	8859
4859	305363	8796
4860	305439	8734
4861	305503	8671
4862	305512	8606
4863	305575	8544
4864	305580	8479
4865	305632	8416
4866	305695	8353
4867	305702	8289
4868	305778	8226
4869	305851	8164
4870	305926	8101
4871	306002	8039
4872	306021	7975
4873	306047	7911
4874	306123	7849
4875	306198	7786
4876	306260	7724
4877	306332	7661
4878	306404	7598
4879	306470	7536
4880	306529	7473
4881	306598	7410
4882	306666	7347
4883	306727	7285
4884	306788	7222
4885	306862	7159
4886	306943	7097
4887	307029	7035
4888	307094	6972
4889	307165	6909
4890	307228	6846
4891	307287	6783
4892	307346	6721
4893	307414	6658
4894	307478	6595
4895	307541	6532
4896	307607	6469
4897	307669	6407
4898	307727	6344
4899	307797	6281
4900	307867	6218
4901	307927	6156
4902	307997	6093
4903	308063	6030
4904	308074	5966
4905	308143	5904
4906	308209	5841
4907	308278	5778
4908	308349	5715
4909	308407	5653
4910	308472	5590
4911	308547	5527
4912	308639	5465
4913	308718	5402
4914	308790	5340
4915	308861	5277
4916	308924	5214
4917	308998	5152
4918	309073	5089
4919	309140	5026
4920	309214	4964
4921	309283	4901
4922	309348	4838
4923	309373	4775
4924	309436	4712
4925	309495	4649
4926	309553	4586
4927	309629	4523
4928	309705	4461
4929	309782	4398
4930	309860	4335
4931	309883	4272
4932	309948	4209
4933	310015	4146
4934	310085	4084
4935	310145	4021
4936	310211	3958
4937	310273	3895
4938	310343	3832
4939	310410	3770
4940	310472	3707
4941	310536	3644
4942	310605	3581
4943	310680	3519
4944	310748	3456
4945	310817	3393
4946	310874	3330
4947	310937	3267
4948	311003	3204
4949	311065	3142
4950	311136	3079
4951	311208	3016
4952	311280	2953
4953	311344	2890
4954	311412	2828
4955	311481	2765
4956	311550	2702
4957	311616	2639
4958	311685	2576
4959	311763	2514
4960	311817	2451
4961	311891	2388
4962	311926	2325
4963	311943	2262
4964	312003	2199
4965	312065	2136
4966	312148	2073
4967	312217	2011
4968	312246	1948
4969	312313	1885
4970	312376	1822
4971	312438	1759
4972	312504	1696
4973	312567	1633
4974	312638	1571
4975	312655	1507
4976	312724	1445
4977	312790	1382
4978	312850	1319
4979	312913	1256
4980	312978	1193
4981	313048	1131
4982	313060	1068
4983	313127	1005
4984	313192	942
4985	313262	879
4986	313326	816
4987	313377	753
4988	313444	691
4989	313519	628
4990	313584	565
4991	313664	502
4992	313739	439
4993	313811	377
4994	313880	314
4995	313961	251
4996	314034	188
4997	314099	125
4998	314164	62
4999	314235	0
