iter	RMSE
4774	2747840.779
4775	2746794.647
4776	2746768.203
4777	2746209.737
4778	2745672.96
4779	2744798.604
4780	2744781.614
4781	2743629.356
4782	2743601.811
4783	2743361.072
4784	2743177.724
4785	2742958.382
4786	2742664.428
4787	2742302.175
4788	2742047.506
4789	2741187.557
4790	2741119.531
4791	2741090.423
4792	2740903.584
4793	2740376.067
4794	2740126
4795	2739682.806
4796	2739596.927
4797	2739341.007
4798	2739084.878
4799	2738464.675
4800	2738438.403
4801	2737939.609
4802	2737747.476
4803	2737524.85
4804	2737214.674
4805	2736227.209
4806	2736043.221
4807	2735971.455
4808	2735971.448
4809	2735508.443
4810	2735505.049
4811	2735260.565
4812	2735145.088
4813	2735106.121
4814	2734306.919
4815	2733609.558
4816	2733605.015
4817	2733302.479
4818	2733035.587
4819	2733035.526
4820	2733005.653
4821	2732507.459
4822	2731881.338
4823	2731529.877
4824	2731027.959
4825	2730313.397
4826	2729810.753
4827	2729805.81
4828	2728991.288
4829	2728836.132
4830	2728491.678
4831	2728405.232
4832	2728193.173
4833	2727370.087
4834	2727057.176
4835	2726654.178
4836	2726246.679
4837	2726208.352
4838	2725465.909
4839	2725006.168
4840	2724658.912
4841	2724105.61
4842	2723595.748
4843	2723221.111
4844	2723007.656
4845	2722882.938
4846	2722600.831
4847	2722269.19
4848	2721496.289
4849	2721281.687
4850	2720534.798
4851	2720342.933
4852	2720186.78
4853	2720153.966
4854	2719676.737
4855	2719667.325
4856	2719432.999
4857	2718807.824
4858	2718435.515
4859	2717768.919
4860	2717224.547
4861	2716999.926
4862	2716999.9
4863	2716859.002
4864	2716858.98
4865	2716746.153
4866	2715831.327
4867	2715831.313
4868	2715660.004
4869	2715468.008
4870	2714808.93
4871	2714077.285
4872	2714042.414
4873	2713998.798
4874	2713440.686
4875	2713151.951
4876	2712804.378
4877	2712460.811
4878	2711626.244
4879	2711446.298
4880	2711108.784
4881	2710696.986
4882	2710417.391
4883	2709891.855
4884	2709798.302
4885	2709424.999
4886	2709309.553
4887	2709030.908
4888	2708438.848
4889	2708242.422
4890	2708006.091
4891	2707322.687
4892	2707212.493
4893	2706946.204
4894	2706151.907
4895	2705853.77
4896	2705213.047
4897	2704840.686
4898	2704662.968
4899	2704030.115
4900	2703197.449
4901	2703046.429
4902	2702365.842
4903	2701752.437
4904	2701748.646
4905	2700811.764
4906	2700536.895
4907	2700478.23
4908	2699782.592
4909	2699631.207
4910	2699358.253
4911	2699134.977
4912	2698922.637
4913	2698792.432
4914	2698513.658
4915	2697997.357
4916	2697302.962
4917	2696860.166
4918	2696503.952
4919	2696294.565
4920	2695799.887
4921	2695517.157
4922	2694697.959
4923	2694690.605
4924	2694535.01
4925	2694209.398
4926	2693822.241
4927	2693360.383
4928	2693128.996
4929	2692632.794
4930	2692272.282
4931	2692241.886
4932	2692189.605
4933	2691667.657
4934	2690883.772
4935	2690610.95
4936	2690320.1
4937	2689763.296
4938	2689597.636
4939	2688370.973
4940	2688187.916
4941	2688041.418
4942	2687260.025
4943	2686799.351
4944	2686753.596
4945	2686088.413
4946	2685850.694
4947	2685770.57
4948	2685031.259
4949	2684655.306
4950	2684154.415
4951	2683411.264
4952	2683237.217
4953	2683017.231
4954	2682257.22
4955	2681958.16
4956	2681367.919
4957	2681011.902
4958	2680740.686
4959	2680182.919
4960	2680144.921
4961	2679804.368
4962	2679798.132
4963	2679793.87
4964	2679537.214
4965	2679330.021
4966	2678796.578
4967	2678622.982
4968	2678601.24
4969	2678190.001
4970	2677944.325
4971	2677652.877
4972	2677475.68
4973	2677294.498
4974	2676705.324
4975	2676689.42
4976	2676368.434
4977	2675637.73
4978	2675448.438
4979	2675042.976
4980	2674859.436
4981	2674186.014
4982	2674185.363
4983	2673984.898
4984	2673845.409
4985	2673752.952
4986	2673647.377
4987	2673620.723
4988	2673310.32
4989	2672928.375
4990	2672454.344
4991	2672061.662
4992	2671633.99
4993	2671081.391
4994	2671022.942
4995	2670680.25
4996	2670560.736
4997	2670294.03
4998	2670050.949
4999	2669653.654
